County,Num,Name,Genus,Species,Subspecies,Regions,Landscape,Location,GPS,Habitat,ColMethod,Date,Year,Decade,HDecade,Decade30,Invasion,Museum,Source,Notes,COUNTY_CD,OBJECTID,COUNTY_SEA,ODOT_DISTR,FIPS_COUNT,POP_2010,POP_2000,POP_1990,STATE_PLAN,ELEVATION_,ELEVATION1,LAT_NORTH_,LAT_SOUTH_,LONG_EAST_,LONG_WEST_,AREA_SQMI,AREA_ID,lon,lat,YearGroup
Cuyahoga,497,Anatis labiculata,Anatis,labiculata,,LEGP,Urban,Brecksville,,,,1-Aug-37,1937,1930,1935-1939,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1938
Cuyahoga,216,Coleomegilla maculata,Coleomegilla,maculata,,LEGP,Urban,Cleveland,,,,26-Jun-37,1937,1930,1935-1939,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1938
Cuyahoga,5325,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,"14325 Bidwell, Cleveland, Ohio",41.466317; -81.794442,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  542 ,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,107,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,Hunting Valley,,,,25-Oct-11,2011,2010,2010-2014,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,4749,Hyperaspis�undulata,Hyperaspis,undulata,,LEGP,Urban,"4101 Fulton Parkway, Cleveland, Ohio",41.445809; -81.717666,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  188 garden diff location,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,4766,Hyperaspis�undulata,Hyperaspis,undulata,,LEGP,Urban,"4101 Fulton Parkway, Cleveland, Ohio",41.445809; -81.717666,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  188 garden diff location,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,4751,Hyperaspis�undulata,Hyperaspis,undulata,,LEGP,Urban,"4101 Fulton Parkway, Cleveland, Ohio",41.445809; -81.717666,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  188 garden diff location,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,5334,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,"1707 Preyer Ave., Cleveland Hts, Ohio",41.322683; -81.746111,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  462 ,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,112,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,Cleveland,,,,31-Aug-11,2011,2010,2010-2014,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,4750,Hyperaspis�undulata,Hyperaspis,undulata,,LEGP,Urban,"4101 Fulton Parkway, Cleveland, Ohio",41.445809; -81.717666,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  188 garden diff location,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,708,Adalia bipunctata,Adalia,bipunctata,,LEGP,Urban,Parma Heights,,,,7-May-92,1992,1990,1990-1994,1980-2000,2Csept,OSU ATI,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1992
Cuyahoga,102,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,Hunting Valley,,,,25-Oct-11,2011,2010,2010-2014,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,2289,Coccinella septempunctata,Coccinella,septempunctata,,LEGP,Urban,Euclid,,,,5-Jul-14,2014,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,306,Hippodamia convergens,Hippodamia,convergens,,LEGP,Urban,Cleveland,,,,5-Nov-14,2014,2010,2010-2014,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,5324,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,"14325 Bidwell, Cleveland, Ohio",41.466317; -81.794442,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  542 ,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,4747,Hyperaspis�undulata,Hyperaspis,undulata,,LEGP,Urban,"4101 Fulton Parkway, Cleveland, Ohio",41.445809; -81.717666,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  188 garden diff location,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,4911,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Urban,"5500 Laurent Dr, Parma, OH",41.380404; -81.725516,home garden,sticky trap,,2014,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  1068 garden diff location,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,474,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,,LEGP,Urban,Cleveland,,,,14-Jul-11,1911,1910,1910-1914,1890-1910,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1938
Cuyahoga,271,Chilocorus stigma,Chilocorus,stigma,,LEGP,Urban,Olmstead,,,,1-May-23,1923,1920,1920-1924,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1938
Cuyahoga,4767,Hyperaspis�undulata,Hyperaspis,undulata,,LEGP,Urban,"4101 Fulton Parkway, Cleveland, Ohio",41.445809; -81.717666,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  188 garden diff location,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,286,Hippodamia convergens,Hippodamia,convergens,,LEGP,Urban,Strongsville,,,,10-Jul-62,1962,1960,1960-1964,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1970
Cuyahoga,167,Cycloneda munda,Cycloneda,munda,,LEGP,Urban,"Cleveland, CMNH courtyard",,,,17-Jun-74,1974,1970,1970-1974,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1992
Cuyahoga,5336,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,"1707 Preyer Ave., Cleveland Hts, Ohio",41.322683; -81.746111,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  462 ,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,480,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,,LEGP,Urban,Cleveland Heights,,,,10-Jul-29,1929,1920,1925-1929,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1938
Cuyahoga,2664,Hippodamia convergens,Hippodamia,convergens,,LEGP,Urban,Cleveland,,,,1-Sep-24,1924,1920,1920-1924,1920-1940,1Pre-invasion,University of Minnesota,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1938
Cuyahoga,1817,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,Bedford Twp.,,,,14-Aug-38,1938,1930,1935-1939,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1938
Cuyahoga,119,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,,,,,18-Oct-13,2013,2010,2010-2014,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,2342,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,Cleveland Heights,,,,28-Oct-09,2009,2000,2005-2009,1980-2000,4Pquat,LLP,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,101,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,Squire Valleevue,,field and marginal forest,,23-Sep-16,2016,2010,2015-2018,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,294,Hippodamia convergens,Hippodamia,convergens,,LEGP,Urban,Hunting Valley,,,,4-Oct-75,1975,1970,1975-1979,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1992
Cuyahoga,5315,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,"1051 Lakeland Ave., Lakewood, Ohio",41.494811; -81.805517,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  704 ,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,5228,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,"21419 Jonathan Rd. , Strongsville, Ohio",41.342947; -81.861097,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  674 ,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,5022,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,"3506 Boynton Rd., Cleveland Hts, Ohio",41.527282; -81.553471,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  699 ,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,379,Coccinella transversoguttata,Coccinella,transversoguttata,,LEGP,Urban,Hunting Valley,,meadow,,4-Oct-75,1975,1970,1975-1979,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1992
Cuyahoga,2564,Hippodamia convergens,Hippodamia,convergens,,LEGP,Urban,Cleveland,,,,23-Jun-54,1954,1950,1950-1954,1950-1970,1Pre-invasion,University of Michigan,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1970
Cuyahoga,5230,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,"21419 Jonathan Rd. , Strongsville, Ohio",41.342947; -81.861097,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  674 ,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,2434,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,Lyndhurst,,,,11-Nov-14,2014,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,5296,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,"1905 Spring Rd, Cleveland, OH",41.435703; -81.694894,home garden,sticky trap,,2014,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  1040 garden diff location,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,2437,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,Lyndhurst,,,,10-Nov-14,2014,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,2701,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Urban,,,,,7-22 Jul-2016,2016,2010,2015-2018,2010-2018,4Pquat,Carnegie Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,2436,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,Lyndhurst,,,,11-Nov-14,2014,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,1818,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,Cleveland,,,,13-Aug-38,1938,1930,1935-1939,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1938
Cuyahoga,279,Hippodamia convergens,Hippodamia,convergens,,LEGP,Urban,Cleveland,,,,24-Oct-14,2014,2010,2010-2014,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,2286,Coccinella septempunctata,Coccinella,septempunctata,,LEGP,Urban,Cleveland,,,,19-Apr-12,2012,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,2460,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,Cleveland,,,,9-May-16,2016,2010,2015-2018,2010-2018,4Pquat,LLP,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,195,Coccinella septempunctata,Coccinella,septempunctata,,LEGP,Urban,Hunting Valley,,,,4-Apr-09,2009,2000,2005-2009,1980-2000,4Pquat,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,2456,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,Gates Mills (Cleveland),,,,30-May-16,2016,2010,2015-2018,2010-2018,4Pquat,LLP,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,245,Brachiacantha ursina,Brachiacantha,ursina,,LEGP,Urban,Cleveland,,,,12-Jun-31,1931,1930,1930-1934,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1938
Cuyahoga,278,Hippodamia convergens,Hippodamia,convergens,,LEGP,Urban,Cleveland,,,,10-Dec-27,1927,1920,1925-1929,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1938
Cuyahoga,5326,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,"14325 Bidwell, Cleveland, Ohio",41.466317; -81.794442,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  542 ,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,287,Hippodamia convergens,Hippodamia,convergens,,LEGP,Urban,Bratenahl,,,,11-Sep-58,1958,1950,1955-1959,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1970
Cuyahoga,5024,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Urban,"2665 Leighton Rd, Shaker Heights, Ohio",41.484732; -81.578229,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  708 ,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,2430,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,South Euclid,,,,24-Nov-14,2014,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,247,Brachiacantha ursina,Brachiacantha,ursina,,LEGP,Urban,Cleveland,,,,15-Jun-11,1911,1910,1910-1914,1890-1910,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1938
Cuyahoga,224,Coleomegilla maculata,Coleomegilla,maculata,,LEGP,Urban,Bedford,,,,29-Aug-23,1923,1920,1920-1924,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1938
Cuyahoga,273,Chilocorus stigma,Chilocorus,stigma,,LEGP,Urban,Cleveland,,,,11-Jun-40,1940,1940,1940-1944,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1970
Cuyahoga,2422,Harmonia axyridis,Harmonia,axyridis,,LEGP,Urban,Cleveland,,,,28-Apr-12,2012,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,4687,Hippodamia variegata,Hippodamia,variegata,,LEGP,Urban,"1905 Spring Rd., Cleveland, Ohio",41.435442; -81.694694,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  178 garden diff location,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Cuyahoga,289,Hippodamia convergens,Hippodamia,convergens,,LEGP,Urban,Hunting Valley,,,,28-Jun-76,1976,1970,1975-1979,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1992
Cuyahoga,2663,Hippodamia convergens,Hippodamia,convergens,,LEGP,Urban,Cleveland,,,,1-Sep-24,1924,1920,1920-1924,1920-1940,1Pre-invasion,University of Minnesota,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1938
Cuyahoga,477,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,,LEGP,Urban,Cleveland,,,,27-Jun-33,1933,1930,1930-1934,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1938
Cuyahoga,158,Cycloneda munda,Cycloneda,munda,,LEGP,Urban,Cleveland,,,,24-Jun-22,1922,1920,1920-1924,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,1938
Cuyahoga,193,Cycloneda munda,Cycloneda,munda,,LEGP,Urban,Cleveland,,,,24-Oct-08,2008,2000,2005-2009,1980-2000,4Pquat,Cleveland Museum of Natural History,Museum,,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,2016
Darke,4661,Harmonia axyridis,Harmonia,axyridis,,IOTP,Rural,"1513 Frazers Rd, Arcanum, Ohio",39.960877; -84.596225,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  484 garden diff location,DAR,75,GREENVILLE,7,39037,52959,53309,53619,S,1240,775,40.355,39.915,-84.425,-84.813,600.57,35,-84.61937827,40.1330901,2016
Darke,4220,Brachiacantha ursina,Brachiacantha,ursina,,IOTP,Rural,"9277 Grove Rd, Arcanum, Ohio",40.046791; -84.461495,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  637 ,DAR,75,GREENVILLE,7,39037,52959,53309,53619,S,1240,775,40.355,39.915,-84.425,-84.813,600.57,35,-84.61937827,40.1330901,2016
Darke,4668,Harmonia axyridis,Harmonia,axyridis,,IOTP,Rural,"1513 Frazer Rd, Arcanum, Ohio",39.960877; -84.596225,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  285 garden diff location,DAR,75,GREENVILLE,7,39037,52959,53309,53619,S,1240,775,40.355,39.915,-84.425,-84.813,600.57,35,-84.61937827,40.1330901,2016
Darke,4659,Harmonia axyridis,Harmonia,axyridis,,IOTP,Rural,"1513 Frazers Rd, Arcanum, Ohio",39.960877; -84.596225,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  484 garden diff location,DAR,75,GREENVILLE,7,39037,52959,53309,53619,S,1240,775,40.355,39.915,-84.425,-84.813,600.57,35,-84.61937827,40.1330901,2016
Darke,4660,Harmonia axyridis,Harmonia,axyridis,,IOTP,Rural,"1513 Frazers Rd, Arcanum, Ohio",39.960877; -84.596225,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  484 garden diff location,DAR,75,GREENVILLE,7,39037,52959,53309,53619,S,1240,775,40.355,39.915,-84.425,-84.813,600.57,35,-84.61937827,40.1330901,2016
Darke,4561,Harmonia axyridis,Harmonia,axyridis,,IOTP,Rural,"9277 Grove Rd, Arcanum, Ohio",40.046791; -84.461495,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  638 ,DAR,75,GREENVILLE,7,39037,52959,53309,53619,S,1240,775,40.355,39.915,-84.425,-84.813,600.57,35,-84.61937827,40.1330901,2016
